"Nome","Hostname","IP","Status","Grupo"
"dro-sw6","dro-sw6","172.16.99.248","Desabilitado",""
"far-sw1","far-sw1","172.20.229.110","Desabilitado",""
"far-sw2","far-sw2","172.20.229.238","Desabilitado",""
"far-sw3","far-sw3","172.20.229.111","Desabilitado",""
"far-sw4","far-sw4","172.20.229.239","Desabilitado",""
"fco-sw1","fco-sw1","172.20.141.110","Desabilitado",""
"fco-sw2","fco-sw2","172.20.141.238","Desabilitado",""
"fco-sw3","fco-sw3","172.20.141.111","Desabilitado",""
"fco-sw4","fco-sw4","172.20.141.239","Desabilitado",""
"fco-sw5","fco-sw5","172.20.141.112","Desabilitado",""
"fco-sw6","fco-sw6","172.20.141.240","Desabilitado",""
"fha-sw1","fha-sw1","172.20.131.110","Desabilitado",""
"fha-sw2","fha-sw2","172.20.131.238","Desabilitado",""
"fha-sw3","fha-sw3","172.20.131.111","Desabilitado",""
"fha-sw4","fha-sw4","172.20.131.239","Desabilitado",""
"gas2-sw1","gas2-sw1","172.20.167.119","Desabilitado",""
"gas2-sw2","gas2-sw2","172.20.167.119","Desabilitado",""
"gra-sw1","gra-sw1","172.16.75.182","Desabilitado",""
"gra-sw2","gra-sw2","172.16.75.246","Desabilitado",""
"gra-sw3","gra-sw3","172.16.75.183","Desabilitado",""
"gra-sw4","gra-sw4","172.16.75.247","Desabilitado",""
"grt-sw1","grt-sw1","172.20.142.119","Desabilitado",""
"grt-sw2","grt-sw2","172.20.142.247","Desabilitado",""
"gua-sw1","gua-sw1","172.20.208.119","Desabilitado",""
"gua-sw2","gua-sw2","172.20.208.247","Desabilitado",""
"gua3-sw1","gua3-sw1","172.20.191.110","Desabilitado",""
"gua3-sw2","gua3-sw2","172.20.191.238","Desabilitado",""
"gua3-sw3","gua3-sw3","172.20.191.111","Desabilitado",""
"guo-sw1","guo-sw1","172.20.197.119","Desabilitado",""
"guo-sw2","guo-sw2","172.20.197.247","Desabilitado",""
"guo-sw3","guo-sw3","172.20.197.120","Desabilitado",""
"guo-sw4","guo-sw4","172.20.197.248","Desabilitado",""
"iju2-sw1","iju2-sw1","172.20.137.110","Desabilitado",""
"iju2-sw2","iju2-sw2","172.20.137.238","Desabilitado",""
"iju2-sw3","iju2-sw3","172.20.137.111","Desabilitado",""
"iju2-sw4","iju2-sw4","172.20.137.239","Desabilitado",""
"irn-sw1","irn-sw1","172.20.198.119","Desabilitado",""
"irn-sw2","irn-sw2","172.20.198.247","Desabilitado",""
"irn-sw3","irn-sw3","172.20.198.118","Desabilitado",""
"irn-sw4","irn-sw4","172.20.198.246","Desabilitado",""
"itj-sw1","itj-sw1","172.16.82.182","Desabilitado",""
"itj-sw2","itj-sw2","172.16.82.246","Desabilitado",""
"itj-sw3","itj-sw3","172.16.82.183","Desabilitado",""
"itj-sw4","itj-sw4","172.16.82.247","Desabilitado",""
"itj-sw5","itj-sw5","172.16.82.184","Desabilitado",""
"itj-sw6","itj-sw6","172.16.82.248","Desabilitado",""
"ivi2-sw1","ivi2-sw1","172.20.168.119","Desabilitado",""
"ivi2-sw2","ivi2-sw2","172.20.168.247","Desabilitado",""
"ivi2-sw3","ivi2-sw3","172.20.168.118","Desabilitado",""
"ivi2-sw4","ivi2-sw4","172.20.168.246","Desabilitado",""
"ivi2-sw5","ivi2-sw5","172.20.168.117","Desabilitado",""
"ivi2-sw6","ivi2-sw6","172.20.168.245","Desabilitado",""
"ivi2-sw7","ivi2-sw7","172.20.168.116","Desabilitado",""
"ivi2-sw8","ivi2-sw8","172.20.168.244","Desabilitado",""
"ivp-sw1","ivp-sw1","172.20.217.110","Desabilitado",""
"ivp-sw2","ivp-sw2","172.20.217.238","Desabilitado",""
"jla-sw1","jla-sw1","172.20.216.110","Desabilitado",""
"jla-sw2","jla-sw2","172.20.216.238","Desabilitado",""
"jla-sw3","jla-sw3","172.16.85.46","Desabilitado",""
"jla-sw4","jla-sw4","172.16.85.175","Desabilitado",""
"jla-sw5","jla-sw5","172.16.85.48","Desabilitado",""
"jla-sw6","jla-sw6","172.16.85.177","Desabilitado",""
"jlb-sw3","jlb-sw3","172.20.212.111","Desabilitado",""
"jlb-sw4","jlb-sw4","172.20.212.239","Desabilitado",""
"jlb-sw5","jlb-sw5","172.20.212.112","Desabilitado",""
"jlb-sw6","jlb-sw6","172.20.212.240","Desabilitado",""
"joi-sw1","joi-sw1","172.16.86.174","Desabilitado",""
"joi-sw1novo","joi-sw1novo","172.20.202.110","Desabilitado",""
"joi-sw2","joi-sw2","172.16.86.239","Desabilitado",""
"joi-sw2novo","joi-sw2novo","172.20.202.238","Desabilitado",""
"joi-sw3","joi-sw3","172.16.86.176","Desabilitado",""
"joi-sw3novo","joi-sw3novo","172.20.202.111","Desabilitado",""
"joi-sw4","joi-sw4","172.20.202.239","Desabilitado",""
"joi-sw5","joi-sw5","172.20.202.112","Desabilitado",""
"joi-sw6","joi-sw6","172.20.202.240","Desabilitado",""
"lgr-sw1","lgr-sw1","172.20.211.110","Desabilitado",""
"lgr-sw2","lgr-sw2","172.20.211.238","Desabilitado",""
"lgr-sw3","lgr-sw3","172.20.211.55","Desabilitado",""
"lgr-sw4","lgr-sw4","172.20.211.183","Desabilitado",""
"lgr-sw5","lgr-sw5","172.20.211.58","Desabilitado",""
"lgr-sw6","lgr-sw6","172.20.211.186","Desabilitado",""
"liv3-sw1","liv3-sw1","172.20.224.110","Desabilitado",""
"liv3-sw2","liv3-sw2","172.20.224.238","Desabilitado",""
"lna-sw1","lna-sw1","172.20.157.119","Desabilitado",""
"lna-sw2","lna-sw2","172.20.157.247","Desabilitado",""
"lns-sw1","lns-sw1","172.20.200.119","Desabilitado",""
"lns-sw2","lns-sw2","172.20.200.247","Desabilitado",""
"lon-sw1","lon-sw1","172.20.177.110","Desabilitado",""
"lon-sw2","lon-sw2","172.20.177.238","Desabilitado",""
"lon-sw3","lon-sw3","172.20.177.111","Desabilitado",""
"lon-sw4","lon-sw4","172.20.177.239","Desabilitado",""
"mbr-sw1","mbr-sw1","172.20.187.110","Desabilitado",""
"mbr-sw2","mbr-sw2","172.20.187.238","Desabilitado",""
"mbr3-sw1","mbr3-sw1","172.20.219.110","Desabilitado",""
"mbr3-sw2","mbr3-sw2","172.20.219.238","Desabilitado",""
"mbr3-sw3","mbr3-sw3","172.20.219.111","Desabilitado",""
"mbr3-sw4","mbr3-sw4","172.20.219.239","Desabilitado",""
"mch-sw1","mch-sw1","172.16.73.117","Desabilitado",""
"mch-sw2","mch-sw2","172.16.73.245","Desabilitado",""
"mch-sw3","mch-sw3","172.16.73.116","Desabilitado",""
"mcl-sw1","mcl-sw1","172.16.98.46","Desabilitado",""
"mcl-sw2","mcl-sw2","172.16.98.111","Desabilitado",""
"mcl-sw3","mcl-sw3","172.16.98.48","Desabilitado",""
"mcl-sw4","mcl-sw4","172.16.98.113","Desabilitado",""
"mim-sw1","mim-sw1","172.20.143.110","Desabilitado",""
"mim-sw2","mim-sw2","172.20.143.238","Desabilitado",""
"mim2-sw1","mim2-sw1","172.20.218.110","Desabilitado",""
"mim2-sw2","mim2-sw2","172.20.218.238","Desabilitado",""
"mim2-sw3","mim2-sw3","172.20.218.111","Desabilitado",""
"mis-sw1","mis-sw1","172.20.209.110","Desabilitado",""
"mis-sw2","mis-sw2","172.20.209.238","Desabilitado",""
"mis-sw3","mis-sw3","172.20.209.111","Desabilitado",""
"mis-sw4","mis-sw4","172.20.209.239","Desabilitado",""
"mro2-sw1","mro2-sw1","172.20.155.122","Desabilitado",""
"mro2-sw2","mro2-sw2","172.20.155.250","Desabilitado",""
"mro2-sw13","mro2-sw13","172.20.155.117","Desabilitado",""
"mro2-sw14","mro2-sw14","172.20.155.245","Desabilitado",""
"npe2-sw1","npe2-sw1","172.20.138.110","Desabilitado",""
"npe2-sw2","npe2-sw2","172.20.138.238","Desabilitado",""
"npe2-sw3","npe2-sw3","172.20.138.111","Desabilitado",""
"npe2-sw4","npe2-sw4","172.20.138.239","Desabilitado",""
"npr2-sw1","npr2-sw1","172.20.171.119","Desabilitado",""
"npr2-sw2","npr2-sw2","172.20.171.247","Desabilitado",""
"nsr-sw1","nsr-sw1","172.20.150.110","Desabilitado",""
"nsr-sw2","nsr-sw2","172.20.150.239","Desabilitado",""
"nsr-sw3","nsr-sw3","172.20.150.111","Desabilitado",""
"nsr-sw4","nsr-sw4","172.20.150.238","Desabilitado",""
"nsr-swa","nsr-swa","172.20.150.112","Desabilitado",""
"nsr-swb","nsr-swb","172.20.150.241","Desabilitado",""
"nsr-swc","nsr-swc","172.20.150.242","Desabilitado",""
"oso2-sw1","oso2-sw1","172.16.87.238","Desabilitado",""
"oso2-sw2","oso2-sw2","172.16.87.239","Desabilitado",""
"pal-sw1","pal-sw1","172.20.201.110","Desabilitado",""
"pal-sw2","pal-sw2","172.20.201.238","Desabilitado",""
"pal-sw3","pal-sw3","172.20.201.111","Desabilitado",""
"pal-sw4","pal-sw4","172.20.201.239","Desabilitado",""
"pal-sw5","pal-sw5","172.20.201.112","Desabilitado",""
"pal-sw6","pal-sw6","172.20.201.240","Desabilitado",""
"pal-sw7","pal-sw7","172.20.201.113","Desabilitado",""
"pal-sw8","pal-sw8","172.20.201.241","Desabilitado",""
"pfu-sw1","pfu-sw1","172.16.71.110","Desabilitado",""
"pfu-sw2","pfu-sw2","172.16.71.239","Desabilitado",""
"pgr-sw1","pgr-sw1","172.20.199.119","Desabilitado",""
"pgr-sw2","pgr-sw2","172.20.199.247","Desabilitado",""
"pgr-sw3","pgr-sw3","172.20.199.118","Desabilitado",""
"pgr-sw4","pgr-sw4","172.20.199.246","Desabilitado",""
"pin2-sw1","pin2-sw1","172.20.169.119","Desabilitado",""
"pin2-sw2","pin2-sw2","172.20.169.247","Desabilitado",""
"pin2-sw3","pin2-sw3","172.20.169.118","Desabilitado",""
"pin2-sw4","pin2-sw4","172.20.169.246","Desabilitado",""
"pin2-sw5","pin2-sw5","172.20.169.117","Desabilitado",""
"pin2-sw6","pin2-sw6","172.20.169.245","Desabilitado",""
"pin2-sw7","pin2-sw7","172.20.169.116","Desabilitado",""
"pin2-sw8","pin2-sw8","172.20.169.244","Desabilitado",""
"pin2-sw9","pin2-sw9","172.20.169.115","Desabilitado",""
"pin2-sw10","pin2-sw10","172.20.169.243","Desabilitado",""
"pme-eb-sw1p","pme-eb-sw1p","172.20.161.120","Desabilitado",""
"pme-eb-sw1s","pme-eb-sw1s","172.20.161.248","Desabilitado",""
"pno-sw1","pno-sw1","172.20.153.100","Desabilitado",""
"pno-sw2","pno-sw2","172.20.153.228","Desabilitado",""
"pno-sw3","pno-sw3","172.20.153.101","Desabilitado",""
"pno-sw4","pno-sw4","172.20.153.229","Desabilitado",""
"pno-sw9","pno-sw9","172.20.153.115","Desabilitado",""
"pno-sw10","pno-sw10","172.20.153.236","Desabilitado",""
"pno-sw11","pno-sw11","172.20.153.114","Desabilitado",""
"pno-sw12","pno-sw12","172.20.153.235","Desabilitado",""
"sdi-sw1","sdi-sw1","172.20.210.110","Desabilitado",""
"sdi-sw2","sdi-sw2","172.20.210.238","Desabilitado",""
"sid-sw1","sid-sw1","172.20.151.110","Desabilitado",""
"sid-sw2","sid-sw2","172.20.151.238","Desabilitado",""
"sid-sw3","sid-sw3","172.20.151.111","Desabilitado",""
"sid-sw4","sid-sw4","172.20.151.239","Desabilitado",""
"sid-sw5","sid-sw5","172.20.151.112","Desabilitado",""
"sid-sw6","sid-sw6","172.20.151.240","Desabilitado",""
"sid-sw7","sid-sw7","172.20.151.113","Desabilitado",""
"sid-sw8","sid-sw8","172.20.151.241","Desabilitado",""
"sos-sw1","sos-sw1","172.16.76.124","Desabilitado",""
"sos-sw2","sos-sw2","172.16.76.252","Desabilitado",""
"spa2-sw1","spa2-sw1","172.20.152.91","Desabilitado",""
"spa2-sw2","spa2-sw2","172.20.152.191","Desabilitado",""
"ssa-sw1","ssa-sw1","172.16.70.55","Desabilitado",""
"ssa-sw2","ssa-sw2","172.16.70.119","Desabilitado",""
"uhbc-1ppl-sw1","uhbc-1ppl-sw1","172.20.0.239","Desabilitado",""
"uhbc-1ppl1-sw2","uhbc-1ppl1-sw2","172.20.1.239","Desabilitado",""
"uhbc-bne-sw2","uhbc-bne-sw2","172.20.1.240","Desabilitado",""
"uhbc-p2-bne-sw1","uhbc-p2-bne-sw1","172.20.0.240","Desabilitado",""
"uhbc-ucc-sw1","uhbc-ucc-sw1","172.20.0.238","Desabilitado",""
"uhbc-ucc-sw2","uhbc-ucc-sw2","172.20.1.238","Desabilitado",""
"uhjb-sw1","uhjb-sw1","172.20.24.239","Desabilitado",""
"uhjb-sw2","uhjb-sw2","172.20.25.239","Desabilitado",""
"uhjb-sw3","uhjb-sw3","172.20.24.240","Desabilitado",""
"uhjb-sw4","uhjb-sw4","172.20.25.240","Desabilitado",""
"uhjb-sw5","uhjb-sw5","172.20.24.241","Desabilitado",""
"uhjb-sw6","uhjb-sw6","172.20.25.241","Desabilitado",""
"uhjb-sw7","uhjb-sw7","172.20.24.242","Desabilitado",""
"uhjb-sw8","uhjb-sw8","172.20.25.242","Desabilitado",""
"uhjb-sw9","uhjb-sw9","172.20.24.243","Desabilitado",""
"uhjb-sw10","uhjb-sw10","172.20.25.243","Desabilitado",""
"uhjb-sw11","uhjb-sw11","172.20.24.244","Desabilitado",""
"uhjb-sw12","uhjb-sw12","172.20.25.244","Desabilitado",""
"uhjb-sw13","uhjb-sw13","172.20.24.238","Desabilitado",""
"uhjb-sw14","uhjb-sw14","172.20.25.238","Desabilitado",""
"uhjb-sw15","uhjb-sw15","172.20.24.246","Desabilitado",""
"uhpj-sw1","uhpj-sw1","172.20.6.238","Desabilitado",""
"uhpj-sw2","uhpj-sw2","172.20.7.238","Desabilitado",""
"uhpj-sw3","uhpj-sw3","172.20.6.239","Desabilitado",""
"uhpj-sw4a","uhpj-sw4a","172.20.6.240","Desabilitado",""
"uhpj-sw4b","uhpj-sw4b","172.20.6.241","Desabilitado",""
"uhpj-sw5a","uhpj-sw5a","172.20.6.242","Desabilitado",""
"uhpj-sw5b","uhpj-sw5b","172.20.6.243","Desabilitado",""
"uhpj-sw6a","uhpj-sw6a","172.20.6.244","Desabilitado",""
"uhpj-sw6b","uhpj-sw6b","172.20.6.245","Desabilitado",""
"uhpj-sw7a","uhpj-sw7a","172.20.6.246","Desabilitado",""
"uhpj-sw7b","uhpj-sw7b","172.20.6.247","Desabilitado",""
"uhpj-sw8","uhpj-sw8","172.20.6.248","Desabilitado",""
"uhpj-sw9","uhpj-sw9","172.20.6.249","Desabilitado",""
"uhsd-sw1","uhsd-sw1","172.20.12.238","Desabilitado",""
"uhsd-sw2","uhsd-sw2","172.20.13.238","Desabilitado",""
"uhsd-sw3","uhsd-sw3","172.20.12.239","Desabilitado",""
"uhsd-sw4","uhsd-sw4","172.20.13.239","Desabilitado",""
"uhsd-sw5","uhsd-sw5","172.20.12.240","Desabilitado",""
"uhsd-sw6","uhsd-sw6","172.20.13.240","Desabilitado",""
"uhsd-sw7","uhsd-sw7","172.20.12.241","Desabilitado",""
"uhsd-sw8","uhsd-sw8","172.20.13.241","Desabilitado",""
"uhsd-sw9","uhsd-sw9","172.20.12.242","Desabilitado",""
"uhsd-sw10","uhsd-sw10","172.20.13.242","Desabilitado",""
"uhsd-sw11","uhsd-sw11","172.20.12.243","Desabilitado",""
"uhsd-sw12","uhsd-sw12","172.20.13.243","Desabilitado",""
"uhsd-sw13","uhsd-sw13","172.20.12.244","Desabilitado",""
"uhsd-sw14","uhsd-sw14","172.20.13.244","Desabilitado",""
"uhsd-sw15","uhsd-sw15","172.20.12.245","Desabilitado",""
"uhsd-sw16","uhsd-sw16","172.20.13.245","Desabilitado",""
"uhsd-sw17","uhsd-sw17","172.20.12.246","Desabilitado",""
"uhsd-sw18","uhsd-sw18","172.20.13.246","Desabilitado",""
"uhsd-sw19","uhsd-sw19","172.20.12.247","Desabilitado",""
"uhsd-sw20","uhsd-sw20","172.20.13.247","Desabilitado",""
"uhsd-sw21","uhsd-sw21","172.20.12.248","Desabilitado",""
"CAM-LNA-03","CAM-LNA-03","10.3.115.202","Desabilitado",""
"CAM-LNA-04","CAM-LNA-04","10.3.115.203","Desabilitado",""
"ivi2-rgr-vsat-LINK-GLOBALSAT","ivi2-rgr-vsat-LINK-GLOBALSAT","172.19.32.237","Desabilitado",""
"CAX_5PMU1","CAX_5PMU1","172.16.79.170","Desabilitado",""
"CAX_5PMU2","CAX_5PMU2","172.16.79.171","Desabilitado",""
"CNE_5PMU1","CNE_5PMU1","172.20.214.224","Desabilitado",""
"CNE_5PMU2","CNE_5PMU2","172.20.214.96","Desabilitado",""
"CNE_5PMU3","CNE_5PMU3","172.20.214.223","Desabilitado",""
"CNE_5PMU4","CNE_5PMU4","172.20.214.95","Desabilitado",""
"SW3-CVO","SW3-CVO","10.6.121.1","Desabilitado",""
"RET-NVE-1","RET-NVE-1","10.13.52.20","Desabilitado",""
"RET-NVE-2","RET-NVE-2","10.13.52.21","Desabilitado",""
"RET-RCA-1","RET-RCA-1","10.6.61.44","Desabilitado",""
"RET-RCA-2","RET-RCA-2","10.6.61.45","Desabilitado",""
"RET-RVE-1","RET-RVE-1","10.13.120.14","Desabilitado",""
"RET-RVE-2","RET-RVE-2","10.13.120.15","Desabilitado",""
"RET-UNI-1","RET-UNI-1","10.13.120.12","Desabilitado",""
"RET-UNI-2","RET-UNI-2","10.13.120.13","Desabilitado",""
"RET-RTB-1","RET-RTB-1","10.13.120.10","Desabilitado",""
"RET-RTB-2","RET-RTB-2","10.13.120.11","Desabilitado",""
"TEL-GATEWAY-IVP HL FURNAS","TEL-GATEWAY-IVP HL FURNAS","10.9.37.49","Desabilitado",""
"ABT-5LA4PA1","ABT-5LA4PA1","172.20.166.146","Desabilitado",""
"ABT-5A4PP1","ABT-5A4PP1","172.20.166.19","Desabilitado",""
"ABT-5LA4PP1","ABT-5LA4PP1","172.20.166.18","Desabilitado",""
"ABT-5A4CD1","ABT-5A4CD1","172.20.166.147","Desabilitado",""
"ABT-5A4CD2","ABT-5A4CD2","172.20.166.148","Desabilitado",""
"ABT-5A4CP1","ABT-5A4CP1","172.20.166.20","Desabilitado",""
"ABT-5A4CP2","ABT-5A4CP2","172.20.166.21","Desabilitado",""
"ABT-5LA1PA1","ABT-5LA1PA1","172.20.166.149","Desabilitado",""
"ABT-5A1PP1","ABT-5A1PP1","172.20.166.23","Desabilitado",""
"ABT-5LA1PP1","ABT-5LA1PP1","172.20.166.22","Desabilitado",""
"ABT-5A1CD1","ABT-5A1CD1","172.20.166.150","Desabilitado",""
"ABT-5A1CD2","ABT-5A1CD2","172.20.166.151","Desabilitado",""
"ABT-5A1CP1","ABT-5A1CP1","172.20.166.24","Desabilitado",""
"ABT-5A1CP2","ABT-5A1CP2","172.20.166.25","Desabilitado",""
"ABT-5SACP1","ABT-5SACP1","172.20.166.26","Desabilitado",""
"ACL-1L1PA1","ACL-1L1PA1","172.20.12.67","Desabilitado",""
"ACL-1L1PP1","ACL-1L1PP1","172.20.13.66","Desabilitado",""
"ANA-67","ANA-67","172.16.97.85","Desabilitado",""
"ANA-87","ANA-87","172.16.97.24","Desabilitado",""
"ANA-21","ANA-21","10.240.21.251","Desabilitado",""
"ANA-67_","ANA-67_","10.240.21.251","Desabilitado",""
"ANA-2L7PA1","ANA-2L7PA1","172.16.97.89","Desabilitado",""
"ANA-2L7PP1","ANA-2L7PP1","172.16.97.25","Desabilitado",""
"ANA-2PBPA1","ANA-2PBPA1","172.16.97.92","Desabilitado",""
"ANA-25","ANA-25","172.16.97.23","Desabilitado",""
"ANA-2PBPP1","ANA-2PBPP1","172.16.97.28","Desabilitado",""
"ANA-2SACP1","ANA-2SACP1","172.16.97.29","Desabilitado",""
"ANA-TD8","ANA-TD8","172.16.97.18","Desabilitado",""
"ANA-TD9","ANA-TD9","172.16.97.19","Desabilitado",""
"ANA-2R3PCA1","ANA-2R3PCA1","172.16.97.91","Desabilitado",""
"ANA-2R3PCP1","ANA-2R3PCP1","172.16.97.27","Desabilitado",""
"ANA-ATF1PA1","ANA-ATF1PA1","172.16.97.84","Desabilitado",""
"ANA-ATF1PP1","ANA-ATF1PP1","172.16.97.26","Desabilitado",""
"ANA-50_51H","ANA-50_51H","10.240.21.251","Desabilitado",""
"ANA-50_51M","ANA-50_51M","10.240.21.251","Desabilitado",""
"ANA-87_","ANA-87_","10.240.21.251","Desabilitado",""
"AQU-67","AQU-67","10.240.21.101","Desabilitado",""
"AQU-87","AQU-87","10.240.21.100","Desabilitado",""
"AQU-21","AQU-21","10.240.21.250","Desabilitado",""
"AQU-67_","AQU-67_","10.240.21.249","Desabilitado",""
"ARE-5A5PP1","ARE-5A5PP1","172.20.174.20","Desabilitado",""
"ARE-5LA5PP1","ARE-5LA5PP1","172.20.174.19","Desabilitado",""
"ARE-5LA5PA1","ARE-5LA5PA1","172.20.174.147","Desabilitado",""
"ARE-PP1","ARE-PP1","172.20.174.13","Desabilitado",""
"ARE-PA1","ARE-PA1","172.20.174.13","Desabilitado",""
"ARE-2L4PA1","ARE-2L4PA1","172.20.174.168","Desabilitado",""
"ARE-2L4PP1","ARE-2L4PP1","172.20.174.40","Desabilitado",""
"ARE-2L4CD1","ARE-2L4CD1","172.20.174.157","Desabilitado",""
"ARE-2L4CP1","ARE-2L4CP1","172.20.174.29","Desabilitado",""
"ARE-5L2PA1","ARE-5L2PA1","172.20.174.166","Desabilitado",""
"ARE-5L2PP1","ARE-5L2PP1","172.20.174.38","Desabilitado",""
"ARE-5C1PA1","ARE-5C1PA1","172.20.174.150","Desabilitado",""
"ARE-5C1PP1","ARE-5C1PP1","172.20.174.22","Desabilitado",""
"ARE-2BPFD1","ARE-2BPFD1","172.20.174.163","Desabilitado",""
"ARE-2BPCD1","ARE-2BPCD1","172.20.174.158","Desabilitado",""
"ARE-2BPCP1","ARE-2BPCP1","172.20.174.30","Desabilitado",""
"ARE-2PBPP1","ARE-2PBPP1","172.20.174.159","Desabilitado",""
"ARE-TD1","ARE-TD1","172.20.174.18","Desabilitado",""
"ARE-TD2","ARE-TD2","172.20.174.146","Desabilitado",""
"ARE-2L2FD1","ARE-2L2FD1","172.20.174.36","Desabilitado",""
"ARE-2L2CD1","ARE-2L2CD1","172.20.174.155","Desabilitado",""
"ARE-2L2CP1","ARE-2L2CP1","172.20.174.27","Desabilitado",""
"ARE-2L1PA1","ARE-2L1PA1","172.20.174.160","Desabilitado",""
"ARE-2L1PP1","ARE-2L1PP1","172.20.174.32","Desabilitado",""
"ARE-2L1CD1","ARE-2L1CD1","172.20.174.154","Desabilitado",""
"ARE-2L1CP1","ARE-2L1CP1","172.20.174.26","Desabilitado",""
"ARE-2L3PA1","ARE-2L3PA1","172.20.174.161","Desabilitado",""
"ARE-2L3PP1","ARE-2L3PP1","172.20.174.33","Desabilitado",""
"ARE-2L3CD1","ARE-2L3CD1","172.20.174.156","Desabilitado",""
"ARE-2L3CP1","ARE-2L3CP1","172.20.174.28","Desabilitado",""
"ARE-2SAPP1","ARE-2SAPP1","172.20.174.37","Desabilitado",""
"ARE-2T1FD1","ARE-2T1FD1","172.20.174.34","Desabilitado",""
"ARE-2T1CD1","ARE-2T1CD1","172.20.174.151","Desabilitado",""
"ARE-2T1CP1","ARE-2T1CP1","172.20.174.23","Desabilitado",""
"ARE-2T2FD1","ARE-2T2FD1","172.20.174.162","Desabilitado",""
"ARE-2T2CD1","ARE-2T2CD1","172.20.174.152","Desabilitado",""
"ARE-2T2CP1","ARE-2T2CP1","172.20.174.24","Desabilitado",""
"ARE-5T2PA1","ARE-5T2PA1","172.20.174.149","Desabilitado",""
"ARE-5T2PP1","ARE-5T2PP1","172.20.174.21","Desabilitado",""
"ARE-2T3FD1","ARE-2T3FD1","172.20.174.35","Desabilitado",""
"ARE-2T3CD1","ARE-2T3CD1","172.20.174.153","Desabilitado",""
"ARE-2T3CP1","ARE-2T3CP1","172.20.174.25","Desabilitado",""
"ASS-2L2PA1","ASS-2L2PA1","172.20.135.147","Desabilitado",""
"ASS-2L2PP1","ASS-2L2PP1","172.20.135.19","Desabilitado",""
"ASS-4T1PA1","ASS-4T1PA1","172.20.135.146","Desabilitado",""
"ASS-4T1PP1","ASS-4T1PP1","172.20.135.18","Desabilitado",""
"ATL2-1L4PA1","ATL2-1L4PA1","172.16.87.60","Desabilitado",""
"ATL2-1L4PP1","ATL2-1L4PP1","172.16.87.59","Desabilitado",""
"ATL2-1L4CD1","ATL2-1L4CD1","172.16.87.50","Desabilitado",""
"ATL2-1L4CP1","ATL2-1L4CP1","172.16.87.49","Desabilitado",""
"ATL2-1L2PA1","ATL2-1L2PA1","172.16.87.56","Desabilitado",""
"ATL2-1L2PP1","ATL2-1L2PP1","172.16.87.55","Desabilitado",""
"ATL2-1L2CD1","ATL2-1L2CD1","172.16.87.46","Desabilitado",""
"ATL2-1L2CP1","ATL2-1L2CP1","172.16.87.45","Desabilitado",""
"ATL2-2L1PP2","ATL2-2L1PP2","172.16.87.31","Desabilitado",""
"ATL2-2L1PA1","ATL2-2L1PA1","172.16.87.25","Desabilitado",""
"ATL2-2L1PP1","ATL2-2L1PP1","172.16.87.24","Desabilitado",""
"ATL2-2L1CD1","ATL2-2L1CD1","172.16.87.69","Desabilitado",""
"ATL2-2L1CP1","ATL2-2L1CP1","172.16.87.68","Desabilitado",""
"ATL2-1BPCD1","ATL2-1BPCD1","172.16.87.54","Desabilitado",""
"ATL2-1BPCP1","ATL2-1BPCP1","172.16.87.53","Desabilitado",""
"ATL2-2BPP2","ATL2-2BPP2","172.16.87.36","Desabilitado",""
"ATL2-2BPCD1","ATL2-2BPCD1","172.16.87.77","Desabilitado",""
"ATL2-2BPCP1","ATL2-2BPCP1","172.16.87.76","Desabilitado",""
"ATL2-1BUPP1","ATL2-1BUPP1","172.16.87.63","Desabilitado",""
"ATL2-1BUPP2","ATL2-1BUPP2","172.16.87.64","Desabilitado",""
"ATL2-1BUPP3","ATL2-1BUPP3","172.16.87.65","Desabilitado",""
"ATL2-2BUPP1","ATL2-2BUPP1","172.16.87.28","Desabilitado",""
"ATL2-2BUPP2","ATL2-2BUPP2","172.16.87.29","Desabilitado",""
"ATL2-2BUPP3","ATL2-2BUPP3","172.16.87.30","Desabilitado",""
"ATL2-TSA1_2","ATL2-TSA1_2","172.16.87.78","Desabilitado",""
"ATL2-2SACP1","ATL2-2SACP1","172.16.87.37","Desabilitado",""
"ATL2-2SACP2","ATL2-2SACP2","172.16.87.38","Desabilitado",""
"ATL2-1L5PA1","ATL2-1L5PA1","172.16.87.62","Desabilitado",""
"ATL2-1L5PP1","ATL2-1L5PP1","172.16.87.61","Desabilitado",""
"ATL2-1L5CD1","ATL2-1L5CD1","172.16.87.52","Desabilitado",""
"ATL2-1L5CP1","ATL2-1L5CP1","172.16.87.51","Desabilitado",""
"ATL2-2L2PP2","ATL2-2L2PP2","172.16.87.32","Desabilitado",""
"ATL2-2L2PA1","ATL2-2L2PA1","172.16.87.27","Desabilitado",""
"ATL2-2L2PP1","ATL2-2L2PP1","172.16.87.26","Desabilitado",""
"ATL2-2L2CD1","ATL2-2L2CD1","172.16.87.73","Desabilitado",""
"ATL2-2L2CP1","ATL2-2L2CP1","172.16.87.72","Desabilitado",""
