"Nome";"IP";"Grupo"
"CAM-GUA3-02";"10.3.90.202";"CFTV"
"CAM-GUA3-03";"10.3.90.203";"CFTV"
"CAM-GUA3-04";"10.3.90.204";"CFTV"
"CAM-GUA3-05";"10.3.90.205";"CFTV"
"CAM-GUA3-06";"10.3.90.206";"CFTV"
"ana-rgr-vsat-LINK-GLOBALSAT";"172.19.32.241";"VSAT"
"JOIRDP_230_4";"172.20.202.98";"RDPs"
"JNO-DM705-01";"192.168.189.162";"SDH"
"JNO-DM705-02";"192.168.189.174";"SDH"
"JOIRDP_230_5";"172.20.202.100";"RDPs"
"CAM-BIG-COC-02";"10.3.29.214";"CFTV"
"CAM-BIG-COC-03";"10.3.29.215";"CFTV"
"CAM-IVI2-09-TorreTelecomDESATIVADA";"10.3.20.200";"CFTV"
"CAM-IVI2-08-SalaReles";"10.3.20.208";"CFTV"
"CAM-GAS2-SALACOM1";"10.3.84.214";"CFTV"
"CAM-GAS2-SALACOM2";"10.3.84.215";"CFTV"
"CAM-IVI2-07-SalaReles";"10.3.20.207";"CFTV"
"CAM-IVI2-06-SalaComando";"10.3.20.206";"CFTV"
"CAM-IVI2-05";"10.3.20.205";"CFTV"
"CAM-IVI2-04";"10.3.20.204";"CFTV"
"CAM-IVI2-03";"10.3.20.203";"CFTV"
"CAM-IVI2-02";"10.3.20.202";"CFTV"
"CAM-IVI2-01";"10.3.20.201";"CFTV"
"TEL-GTW-VHF_ASS_ControlOne";"10.3.110.210";"VHF"
"TEL-GTW-VHF_ITR_ControlOne";"10.9.55.40";"VHF"
"sed-ro-94.183";"172.16.94.183";"Roteadores Telecontrole"
"SOSRDP_230_11";"172.20.220.100";"RDPs"
"SOSRDP_230_21";"172.20.220.228";"RDPs"
"ivi2-rgr-vsat_20.168.253";"172.20.168.253";"Industrial"
"LIV3_SEC";"172.20.224.252";"Discovered hosts"
"PFU_PRI2";"172.30.77.2";"Roteadores Telecontrole"
"PFU_SEC2";"172.31.77.2";"Discovered hosts"
"GRA3_PRI";"172.30.28.1";"Discovered hosts"
"LOA-GUA3_DM820_01dirPNO";"192.168.242.68";"SITDII SITD2"
"LOA-GUA3_DM820_02dirPNO";"192.168.242.69";"SITDII SITD2"
"LOA-PNO_DM820_01dirGUA3";"192.168.242.84";"SITDII SITD2"
"LOA-PNO_DM820_02dirGUA3";"192.168.242.85";"SITDII SITD2"
"CAM-SDI-04";"10.3.118.203";"CFTV"
"CAM-SDI-05";"10.3.118.204";"CFTV"
"RELE-MODELO";"172.20.166.151";"Relé"
"abt-sw1";"172.20.166.119";"CROI"
"abt-sw2";"172.20.166.247";"CROI"
"abt-sw3";"172.20.166.120";"CROI"
"abt-sw4";"172.20.166.248";"CROI"
"ana-sw1";"172.16.97.54";"CROI"
"ana-sw2";"172.16.97.118";"CROI"
"ana-sw3";"172.16.97.55";"CROI"
"ana-sw4";"172.16.97.119";"CROI"
"ana-sw5";"172.16.97.56";"CROI"
"ana-sw6";"172.16.97.120";"CROI"
"are-sw1";"172.20.174.110";"CROI"
"are-sw2";"172.20.174.238";"CROI"
"are-sw3";"172.20.174.111";"CROI"
"are-sw4";"172.20.174.239";"CROI"
"atl2-sw1";"172.16.87.109";"CROI"
"atl2-sw2";"172.16.87.110";"CROI"
"atl2-sw3";"172.16.87.111";"CROI"
"atl2-sw4";"172.16.87.112";"CROI"
"atl2-sw5";"172.16.87.113";"CROI"
"atl2-sw6";"172.16.87.114";"CROI"
"atl2-sw7";"172.16.87.115";"CROI"
"atl2-sw8";"172.16.87.116";"CROI"
"big-sw";"172.16.77.241";"CROI"
"big-sw3";"172.16.77.176";"CROI"
"blu-sw1";"172.20.149.119";"CROI"
"blu-sw2";"172.20.149.247";"CROI"
"blu-sw3";"172.20.149.118";"CROI"
"blu-sw4";"172.20.149.246";"CROI"
"blu-sw5";"172.20.149.117";"CROI"
"blu-sw6";"172.20.149.245";"CROI"
"can-swt1";"172.16.74.46";"CROI"
"can-swt2";"172.16.74.111";"CROI"
"can-swt3";"172.16.74.47";"CROI"
"can-swt4";"172.16.74.110";"CROI"
"cax-sw1";"172.16.79.182";"CROI"
"cax-sw2";"172.16.79.246";"CROI"
"cax-sw3";"172.16.79.183";"CROI"
"cax-sw4";"172.16.79.247";"CROI"
"cax-sw5";"172.16.79.184";"CROI"
"cax-sw6";"172.16.79.248";"CROI"
"cax-sw7";"172.16.79.185";"CROI"
"cax-sw8";"172.16.79.249";"CROI"
"cax5-sw1";"172.16.79.46";"CROI"
"cax5-sw2";"172.16.79.111";"CROI"
"cax5-sw3";"172.16.79.48";"CROI"
"cax5-sw4";"172.16.79.113";"CROI"
"cax6-sw1";"172.20.136.110";"CROI"
"cax6-sw2";"172.20.136.238";"CROI"
"cax6-sw3";"172.20.136.111";"CROI"
"cax6-sw4";"172.20.136.239";"CROI"
"cba-sw1";"172.16.74.174";"CROI"
"cba-sw2";"172.16.74.239";"CROI"
"cba-sw3";"172.16.74.175";"CROI"
"cba-sw4";"172.16.74.240";"CROI"
"cch-sw1";"172.20.20.238";"CROI"
"cch-sw2";"172.20.21.238";"CROI"
"cch-sw3";"172.20.20.234";"CROI"
"cch-sw4";"172.20.20.239";"CROI"
"cch-sw5";"172.20.21.239";"CROI"
"cch-sw9";"172.20.20.115";"CROI"
"cch-sw10";"172.20.21.115";"CROI"
"cgr-sw1";"172.20.221.110";"CROI"
"cgr-sw2";"172.20.221.238";"CROI"
"cgr-swrgr";"172.20.221.111";"CROI"
"cmo-sw1";"172.16.95.60";"CROI"
"cmo-sw2";"172.16.95.252";"CROI"
"cng2-sw1";"172.20.222.110";"CROI"
"cng2-sw2";"172.20.222.238";"CROI"
"cng3-sw1";"172.20.223.110";"CROI"
"cng3-sw2";"172.20.223.238";"CROI"
"cta-sw3-p";"172.20.160.50";"CROI"
"cta-sw3-s";"172.20.160.179";"CROI"
"cvo-sw1";"172.20.207.119";"CROI"
"cvo-sw2";"172.20.207.247";"CROI"
"dou-sw1";"172.20.176.119";"CROI"
"dou-sw2";"172.20.176.247";"CROI"
"dou-sw3";"172.20.176.118";"CROI"
"dou-sw4";"172.20.176.246";"CROI"
"dou-sw5";"172.20.176.117";"CROI"
"dou-sw6";"172.20.176.245";"CROI"
"dou-sw7";"172.20.176.116";"CROI"
"dou-sw8";"172.20.176.244";"CROI"
"dro-sw1";"172.16.99.180";"CROI"
"dro-sw2";"172.16.99.245";"CROI"
"dro-sw3";"172.16.99.182";"CROI"
"dro-sw4";"172.16.99.247";"CROI"
"dro-sw5";"172.16.99.183";"CROI"
"dro-sw6";"172.16.99.248";"CROI"
"far-sw1";"172.20.229.110";"CROI"
"far-sw2";"172.20.229.238";"CROI"
"far-sw3";"172.20.229.111";"CROI"
"far-sw4";"172.20.229.239";"CROI"
"fco-sw1";"172.20.141.110";"CROI"
"fco-sw2";"172.20.141.238";"CROI"
"fco-sw3";"172.20.141.111";"CROI"
"fco-sw4";"172.20.141.239";"CROI"
"fco-sw5";"172.20.141.112";"CROI"
"fco-sw6";"172.20.141.240";"CROI"
"fha-sw1";"172.20.131.110";"CROI"
"fha-sw2";"172.20.131.238";"CROI"
"fha-sw3";"172.20.131.111";"CROI"
"fha-sw4";"172.20.131.239";"CROI"
"gas2-sw1";"172.20.167.119";"CROI"
"gas2-sw2";"172.20.167.119";"CROI"
"gra-sw1";"172.16.75.182";"CROI"
"gra-sw2";"172.16.75.246";"CROI"
"gra-sw3";"172.16.75.183";"CROI"
"gra-sw4";"172.16.75.247";"CROI"
"grt-sw1";"172.20.142.119";"CROI"
"grt-sw2";"172.20.142.247";"CROI"
"gua-sw1";"172.20.208.119";"CROI"
"gua-sw2";"172.20.208.247";"CROI"
"gua3-sw1";"172.20.191.110";"CROI"
"gua3-sw2";"172.20.191.238";"CROI"
"gua3-sw3";"172.20.191.111";"CROI"
"guo-sw1";"172.20.197.119";"CROI"
"guo-sw2";"172.20.197.247";"CROI"
"guo-sw3";"172.20.197.120";"CROI"
"guo-sw4";"172.20.197.248";"CROI"
"iju2-sw1";"172.20.137.110";"CROI"
"iju2-sw2";"172.20.137.238";"CROI"
"iju2-sw3";"172.20.137.111";"CROI"
"iju2-sw4";"172.20.137.239";"CROI"
"irn-sw1";"172.20.198.119";"CROI"
"irn-sw2";"172.20.198.247";"CROI"
"irn-sw3";"172.20.198.118";"CROI"
"irn-sw4";"172.20.198.246";"CROI"
"itj-sw1";"172.16.82.182";"CROI"
"itj-sw2";"172.16.82.246";"CROI"
"itj-sw3";"172.16.82.183";"CROI"
"itj-sw4";"172.16.82.247";"CROI"
"itj-sw5";"172.16.82.184";"CROI"
"itj-sw6";"172.16.82.248";"CROI"
"ivi2-sw1";"172.20.168.119";"CROI"
"ivi2-sw2";"172.20.168.247";"CROI"
"ivi2-sw3";"172.20.168.118";"CROI"
"ivi2-sw4";"172.20.168.246";"CROI"
"ivi2-sw5";"172.20.168.117";"CROI"
"ivi2-sw6";"172.20.168.245";"CROI"
"ivi2-sw7";"172.20.168.116";"CROI"
"ivi2-sw8";"172.20.168.244";"CROI"
"ivp-sw1";"172.20.217.110";"CROI"
"ivp-sw2";"172.20.217.238";"CROI"
"jla-sw1";"172.20.216.110";"CROI"
"jla-sw2";"172.20.216.238";"CROI"
"jla-sw3";"172.16.85.46";"CROI"
"jla-sw4";"172.16.85.175";"CROI"
"jla-sw5";"172.16.85.48";"CROI"
"jla-sw6";"172.16.85.177";"CROI"
"jlb-sw3";"172.20.212.111";"CROI"
"jlb-sw4";"172.20.212.239";"CROI"
"jlb-sw5";"172.20.212.112";"CROI"
"jlb-sw6";"172.20.212.240";"CROI"
"joi-sw1";"172.16.86.174";"CROI"
"joi-sw1novo";"172.20.202.110";"CROI"
"joi-sw2";"172.16.86.239";"CROI"
"joi-sw2novo";"172.20.202.238";"CROI"
"joi-sw3";"172.16.86.176";"CROI"
"joi-sw3novo";"172.20.202.111";"CROI"
"joi-sw4";"172.20.202.239";"CROI"
"joi-sw5";"172.20.202.112";"CROI"
"joi-sw6";"172.20.202.240";"CROI"
"lgr-sw1";"172.20.211.110";"CROI"
"lgr-sw2";"172.20.211.238";"CROI"
"lgr-sw3";"172.20.211.55";"CROI"
"lgr-sw4";"172.20.211.183";"CROI"
"lgr-sw5";"172.20.211.58";"CROI"
"lgr-sw6";"172.20.211.186";"CROI"
"liv3-sw1";"172.20.224.110";"CROI"
"liv3-sw2";"172.20.224.238";"CROI"
"lna-sw1";"172.20.157.119";"CROI"
"lna-sw2";"172.20.157.247";"CROI"
"lns-sw1";"172.20.200.119";"CROI"
"lns-sw2";"172.20.200.247";"CROI"
"lon-sw1";"172.20.177.110";"CROI"
"lon-sw2";"172.20.177.238";"CROI"
"lon-sw3";"172.20.177.111";"CROI"
"lon-sw4";"172.20.177.239";"CROI"
"mbr-sw1";"172.20.187.110";"CROI"
"mbr-sw2";"172.20.187.238";"CROI"
"mbr3-sw1";"172.20.219.110";"CROI"
"mbr3-sw2";"172.20.219.238";"CROI"
"mbr3-sw3";"172.20.219.111";"CROI"
"mbr3-sw4";"172.20.219.239";"CROI"
"mch-sw1";"172.16.73.117";"CROI"
"mch-sw2";"172.16.73.245";"CROI"
"mch-sw3";"172.16.73.116";"CROI"
"mcl-sw1";"172.16.98.46";"CROI"
"mcl-sw2";"172.16.98.111";"CROI"
"mcl-sw3";"172.16.98.48";"CROI"
"mcl-sw4";"172.16.98.113";"CROI"
"mim-sw1";"172.20.143.110";"CROI"
"mim-sw2";"172.20.143.238";"CROI"
"mim2-sw1";"172.20.218.110";"CROI"
"mim2-sw2";"172.20.218.238";"CROI"
"mim2-sw3";"172.20.218.111";"CROI"
"mis-sw1";"172.20.209.110";"CROI"
"mis-sw2";"172.20.209.238";"CROI"
"mis-sw3";"172.20.209.111";"CROI"
"mis-sw4";"172.20.209.239";"CROI"
"mro2-sw1";"172.20.155.122";"CROI"
"mro2-sw2";"172.20.155.250";"CROI"
"mro2-sw13";"172.20.155.117";"CROI"
"mro2-sw14";"172.20.155.245";"CROI"
"npe2-sw1";"172.20.138.110";"CROI"
"npe2-sw2";"172.20.138.238";"CROI"
"npe2-sw3";"172.20.138.111";"CROI"
"npe2-sw4";"172.20.138.239";"CROI"
"npr2-sw1";"172.20.171.119";"CROI"
"npr2-sw2";"172.20.171.247";"CROI"
"nsr-sw1";"172.20.150.110";"CROI"
"nsr-sw2";"172.20.150.239";"CROI"
"nsr-sw3";"172.20.150.111";"CROI"
"nsr-sw4";"172.20.150.238";"CROI"
"nsr-swa";"172.20.150.112";"CROI"
"nsr-swb";"172.20.150.241";"CROI"
"nsr-swc";"172.20.150.242";"CROI"
"oso2-sw1";"172.16.87.238";"CROI"
"oso2-sw2";"172.16.87.239";"CROI"
"pal-sw1";"172.20.201.110";"CROI"
"pal-sw2";"172.20.201.238";"CROI"
"pal-sw3";"172.20.201.111";"CROI"
"pal-sw4";"172.20.201.239";"CROI"
"pal-sw5";"172.20.201.112";"CROI"
"pal-sw6";"172.20.201.240";"CROI"
"pal-sw7";"172.20.201.113";"CROI"
"pal-sw8";"172.20.201.241";"CROI"
"pfu-sw1";"172.16.71.110";"CROI"
"pfu-sw2";"172.16.71.239";"CROI"
"pgr-sw1";"172.20.199.119";"CROI"
"pgr-sw2";"172.20.199.247";"CROI"
"pgr-sw3";"172.20.199.118";"CROI"
"pgr-sw4";"172.20.199.246";"CROI"
"pin2-sw1";"172.20.169.119";"CROI"
"pin2-sw2";"172.20.169.247";"CROI"
"pin2-sw3";"172.20.169.118";"CROI"
"pin2-sw4";"172.20.169.246";"CROI"
"pin2-sw5";"172.20.169.117";"CROI"
"pin2-sw6";"172.20.169.245";"CROI"
"pin2-sw7";"172.20.169.116";"CROI"
"pin2-sw8";"172.20.169.244";"CROI"
"pin2-sw9";"172.20.169.115";"CROI"
"pin2-sw10";"172.20.169.243";"CROI"
"pme-eb-sw1p";"172.20.161.120";"CROI"
"pme-eb-sw1s";"172.20.161.248";"CROI"
"pno-sw1";"172.20.153.100";"CROI"
"pno-sw2";"172.20.153.228";"CROI"
"pno-sw3";"172.20.153.101";"CROI"
"pno-sw4";"172.20.153.229";"CROI"
"pno-sw9";"172.20.153.115";"CROI"
"pno-sw10";"172.20.153.236";"CROI"
"pno-sw11";"172.20.153.114";"CROI"
"pno-sw12";"172.20.153.235";"CROI"
"sdi-sw1";"172.20.210.110";"CROI"
"sdi-sw2";"172.20.210.238";"CROI"
"sid-sw1";"172.20.151.110";"CROI"
"sid-sw2";"172.20.151.238";"CROI"
"sid-sw3";"172.20.151.111";"CROI"
"sid-sw4";"172.20.151.239";"CROI"
"sid-sw5";"172.20.151.112";"CROI"
"sid-sw6";"172.20.151.240";"CROI"
"sid-sw7";"172.20.151.113";"CROI"
"sid-sw8";"172.20.151.241";"CROI"
"sos-sw1";"172.16.76.124";"CROI"
"sos-sw2";"172.16.76.252";"CROI"
"spa2-sw1";"172.20.152.91";"CROI"
"spa2-sw2";"172.20.152.191";"CROI"
"ssa-sw1";"172.16.70.55";"CROI"
"ssa-sw2";"172.16.70.119";"CROI"
"uhbc-1ppl-sw1";"172.20.0.239";"CROI"
"uhbc-1ppl1-sw2";"172.20.1.239";"CROI"
"uhbc-bne-sw2";"172.20.1.240";"CROI"
"uhbc-p2-bne-sw1";"172.20.0.240";"CROI"
"uhbc-ucc-sw1";"172.20.0.238";"CROI"
"uhbc-ucc-sw2";"172.20.1.238";"CROI"
"uhjb-sw1";"172.20.24.239";"CROI"
"uhjb-sw2";"172.20.25.239";"CROI"
"uhjb-sw3";"172.20.24.240";"CROI"
"uhjb-sw4";"172.20.25.240";"CROI"
"uhjb-sw5";"172.20.24.241";"CROI"
"uhjb-sw6";"172.20.25.241";"CROI"
"uhjb-sw7";"172.20.24.242";"CROI"
"uhjb-sw8";"172.20.25.242";"CROI"
"uhjb-sw9";"172.20.24.243";"CROI"
"uhjb-sw10";"172.20.25.243";"CROI"
"uhjb-sw11";"172.20.24.244";"CROI"
"uhjb-sw12";"172.20.25.244";"CROI"
"uhjb-sw13";"172.20.24.238";"CROI"
"uhjb-sw14";"172.20.25.238";"CROI"
"uhjb-sw15";"172.20.24.246";"CROI"
"uhpj-sw1";"172.20.6.238";"CROI"
"uhpj-sw2";"172.20.7.238";"CROI"
"uhpj-sw3";"172.20.6.239";"CROI"
"uhpj-sw4a";"172.20.6.240";"CROI"
"uhpj-sw4b";"172.20.6.241";"CROI"
"uhpj-sw5a";"172.20.6.242";"CROI"
"uhpj-sw5b";"172.20.6.243";"CROI"
"uhpj-sw6a";"172.20.6.244";"CROI"
"uhpj-sw6b";"172.20.6.245";"CROI"
"uhpj-sw7a";"172.20.6.246";"CROI"
"uhpj-sw7b";"172.20.6.247";"CROI"
"uhpj-sw8";"172.20.6.248";"CROI"
"uhpj-sw9";"172.20.6.249";"CROI"
"uhsd-sw1";"172.20.12.238";"CROI"
"uhsd-sw2";"172.20.13.238";"CROI"
"uhsd-sw3";"172.20.12.239";"CROI"
"uhsd-sw4";"172.20.13.239";"CROI"
"uhsd-sw5";"172.20.12.240";"CROI"
"uhsd-sw6";"172.20.13.240";"CROI"
"uhsd-sw7";"172.20.12.241";"CROI"
"uhsd-sw8";"172.20.13.241";"CROI"
"uhsd-sw9";"172.20.12.242";"CROI"
"uhsd-sw10";"172.20.13.242";"CROI"
"uhsd-sw11";"172.20.12.243";"CROI"
"uhsd-sw12";"172.20.13.243";"CROI"
"uhsd-sw13";"172.20.12.244";"CROI"
"uhsd-sw14";"172.20.13.244";"CROI"
"uhsd-sw15";"172.20.12.245";"CROI"
"uhsd-sw16";"172.20.13.245";"CROI"
"uhsd-sw17";"172.20.12.246";"CROI"
"uhsd-sw18";"172.20.13.246";"CROI"
"uhsd-sw19";"172.20.12.247";"CROI"
"uhsd-sw20";"172.20.13.247";"CROI"
"uhsd-sw21";"172.20.12.248";"CROI"
"CAM-LNA-03";"10.3.115.202";"CFTV"
"CAM-LNA-04";"10.3.115.203";"CFTV"
"ivi2-rgr-vsat-LINK-GLOBALSAT";"172.19.32.237";"VSAT"
"CAX_5PMU1";"172.16.79.170";"RDPs"
"CAX_5PMU2";"172.16.79.171";"RDPs"
"CNE_5PMU1";"172.20.214.224";"RDPs"
"CNE_5PMU2";"172.20.214.96";"RDPs"
"CNE_5PMU3";"172.20.214.223";"RDPs"
"CNE_5PMU4";"172.20.214.95";"RDPs"
"SW3-CVO";"10.6.121.1";"SW-Extreme"
"RET-NVE-1";"10.13.52.20";"Corporativa"
"RET-NVE-2";"10.13.52.21";"Corporativa"
"RET-RCA-1";"10.6.61.44";"Corporativa"
"RET-RCA-2";"10.6.61.45";"Corporativa"
"RET-RVE-1";"10.13.120.14";"Corporativa"
"RET-RVE-2";"10.13.120.15";"Corporativa"
"RET-UNI-1";"10.13.120.12";"Corporativa"
"RET-UNI-2";"10.13.120.13";"Corporativa"
"RET-RTB-1";"10.13.120.10";"Corporativa"
"RET-RTB-2";"10.13.120.11";"Corporativa"
"TEL-GATEWAY-IVP HL FURNAS";"10.9.37.49";"GATEWAY-TELEFONIA"
"ABT-5LA4PA1";"172.20.166.146";"Relé"
"ABT-5A4PP1";"172.20.166.19";"Relé"
"ABT-5LA4PP1";"172.20.166.18";"Relé"
"ABT-5A4CD1";"172.20.166.147";"Relé"
"ABT-5A4CD2";"172.20.166.148";"Relé"
"ABT-5A4CP1";"172.20.166.20";"Relé"
"ABT-5A4CP2";"172.20.166.21";"Relé"
"ABT-5LA1PA1";"172.20.166.149";"Relé"
"ABT-5A1PP1";"172.20.166.23";"Relé"
"ABT-5LA1PP1";"172.20.166.22";"Relé"
"ABT-5A1CD1";"172.20.166.150";"Relé"
"ABT-5A1CD2";"172.20.166.151";"Relé"
"ABT-5A1CP1";"172.20.166.24";"Relé"
"ABT-5A1CP2";"172.20.166.25";"Relé"
"ABT-5SACP1";"172.20.166.26";"Relé"
"ACL-1L1PA1";"172.20.12.67";"Relé"
"ACL-1L1PP1";"172.20.13.66";"Relé"
"ANA-67";"172.16.97.85";"Relé"
"ANA-87";"172.16.97.24";"Relé"
"ANA-21";"10.240.21.251";"Relé"
"ANA-67_";"10.240.21.251";"Relé"
"ANA-2L7PA1";"172.16.97.89";"Relé"
"ANA-2L7PP1";"172.16.97.25";"Relé"
"ANA-2PBPA1";"172.16.97.92";"Relé"
"ANA-25";"172.16.97.23";"Relé"
"ANA-2PBPP1";"172.16.97.28";"Relé"
"ANA-2SACP1";"172.16.97.29";"Relé"
"ANA-TD8";"172.16.97.18";"Relé"
"ANA-TD9";"172.16.97.19";"Relé"
"ANA-2R3PCA1";"172.16.97.91";"Relé"
"ANA-2R3PCP1";"172.16.97.27";"Relé"
"ANA-ATF1PA1";"172.16.97.84";"Relé"
"ANA-ATF1PP1";"172.16.97.26";"Relé"
"ANA-50_51H";"10.240.21.251";"Relé"
"ANA-50_51M";"10.240.21.251";"Relé"
"ANA-87_";"10.240.21.251";"Relé"
"AQU-67";"10.240.21.101";"Relé"
"AQU-87";"10.240.21.100";"Relé"
"AQU-21";"10.240.21.250";"Relé"
"AQU-67_";"10.240.21.249";"Relé"
"ARE-5A5PP1";"172.20.174.20";"Relé"
"ARE-5LA5PP1";"172.20.174.19";"Relé"
"ARE-5LA5PA1";"172.20.174.147";"Relé"
"ARE-PP1";"172.20.174.13";"Relé"
"ARE-PA1";"172.20.174.13";"Relé"
"ARE-2L4PA1";"172.20.174.168";"Relé"
"ARE-2L4PP1";"172.20.174.40";"Relé"
"ARE-2L4CD1";"172.20.174.157";"Relé"
"ARE-2L4CP1";"172.20.174.29";"Relé"
"ARE-5L2PA1";"172.20.174.166";"Relé"
"ARE-5L2PP1";"172.20.174.38";"Relé"
"ARE-5C1PA1";"172.20.174.150";"Relé"
"ARE-5C1PP1";"172.20.174.22";"Relé"
"ARE-2BPFD1";"172.20.174.163";"Relé"
"ARE-2BPCD1";"172.20.174.158";"Relé"
"ARE-2BPCP1";"172.20.174.30";"Relé"
"ARE-2PBPP1";"172.20.174.159";"Relé"
"ARE-TD1";"172.20.174.18";"Relé"
"ARE-TD2";"172.20.174.146";"Relé"
"ARE-2L2FD1";"172.20.174.36";"Relé"
"ARE-2L2CD1";"172.20.174.155";"Relé"
"ARE-2L2CP1";"172.20.174.27";"Relé"
"ARE-2L1PA1";"172.20.174.160";"Relé"
"ARE-2L1PP1";"172.20.174.32";"Relé"
"ARE-2L1CD1";"172.20.174.154";"Relé"
"ARE-2L1CP1";"172.20.174.26";"Relé"
"ARE-2L3PA1";"172.20.174.161";"Relé"
"ARE-2L3PP1";"172.20.174.33";"Relé"
"ARE-2L3CD1";"172.20.174.156";"Relé"
"ARE-2L3CP1";"172.20.174.28";"Relé"
"ARE-2SAPP1";"172.20.174.37";"Relé"
"ARE-2T1FD1";"172.20.174.34";"Relé"
"ARE-2T1CD1";"172.20.174.151";"Relé"
"ARE-2T1CP1";"172.20.174.23";"Relé"
"ARE-2T2FD1";"172.20.174.162";"Relé"
"ARE-2T2CD1";"172.20.174.152";"Relé"
"ARE-2T2CP1";"172.20.174.24";"Relé"
"ARE-5T2PA1";"172.20.174.149";"Relé"
"ARE-5T2PP1";"172.20.174.21";"Relé"
"ARE-2T3FD1";"172.20.174.35";"Relé"
"ARE-2T3CD1";"172.20.174.153";"Relé"
"ARE-2T3CP1";"172.20.174.25";"Relé"
"ASS-2L2PA1";"172.20.135.147";"Relé"
"ASS-2L2PP1";"172.20.135.19";"Relé"
"ASS-4T1PA1";"172.20.135.146";"Relé"
"ASS-4T1PP1";"172.20.135.18";"Relé"
"ATL2-1L4PA1";"172.16.87.60";"Relé"
"ATL2-1L4PP1";"172.16.87.59";"Relé"
"ATL2-1L4CD1";"172.16.87.50";"Relé"
"ATL2-1L4CP1";"172.16.87.49";"Relé"
"ATL2-1L2PA1";"172.16.87.56";"Relé"
"ATL2-1L2PP1";"172.16.87.55";"Relé"
"ATL2-1L2CD1";"172.16.87.46";"Relé"
"ATL2-1L2CP1";"172.16.87.45";"Relé"
"ATL2-2L1PP2";"172.16.87.31";"Relé"
"ATL2-2L1PA1";"172.16.87.25";"Relé"
"ATL2-2L1PP1";"172.16.87.24";"Relé"
"ATL2-2L1CD1";"172.16.87.69";"Relé"
"ATL2-2L1CP1";"172.16.87.68";"Relé"
"ATL2-1BPCD1";"172.16.87.54";"Relé"
"ATL2-1BPCP1";"172.16.87.53";"Relé"
"ATL2-2BPP2";"172.16.87.36";"Relé"
"ATL2-2BPCD1";"172.16.87.77";"Relé"
"ATL2-2BPCP1";"172.16.87.76";"Relé"
"ATL2-1BUPP1";"172.16.87.63";"Relé"
"ATL2-1BUPP2";"172.16.87.64";"Relé"
"ATL2-1BUPP3";"172.16.87.65";"Relé"
"ATL2-2BUPP1";"172.16.87.28";"Relé"
"ATL2-2BUPP2";"172.16.87.29";"Relé"
"ATL2-2BUPP3";"172.16.87.30";"Relé"
"ATL2-TSA1_2";"172.16.87.78";"Relé"
"ATL2-2SACP1";"172.16.87.37";"Relé"
"ATL2-2SACP2";"172.16.87.38";"Relé"
"ATL2-1L5PA1";"172.16.87.62";"Relé"
"ATL2-1L5PP1";"172.16.87.61";"Relé"
"ATL2-1L5CD1";"172.16.87.52";"Relé"
"ATL2-1L5CP1";"172.16.87.51";"Relé"
"ATL2-2L2PP2";"172.16.87.32";"Relé"
"ATL2-2L2PA1";"172.16.87.27";"Relé"
"ATL2-2L2PP1";"172.16.87.26";"Relé"
"ATL2-2L2CD1";"172.16.87.73";"Relé"
"ATL2-2L2CP1";"172.16.87.72";"Relé"
"ATL2-1L3PA1";"172.16.87.58";"Relé"
"ATL2-1L3PP1";"172.16.87.57";"Relé"
"ATL2-1L3CD1";"172.16.87.48";"Relé"
"ATL2-1L3CP1";"172.16.87.47";"Relé"
"ATL2-1T1CD1";"172.16.87.40";"Relé"
"ATL2-1T1CP1";"172.16.87.39";"Relé"
"ATL2-2T1PP2";"172.16.87.33";"Relé"
"ATL2-2T1PA1";"172.16.87.19";"Relé"
"ATL2-2T1PP1";"172.16.87.18";"Relé"
"ATL2-2T1CD1";"172.16.87.67";"Relé"
"ATL2-2T1CP1";"172.16.87.66";"Relé"
"ATL2-1T2CD1";"172.16.87.42";"Relé"
"ATL2-1T2CP1";"172.16.87.41";"Relé"
"ATL2-2T2PP2";"172.16.87.34";"Relé"
"ATL2-2T2PA1";"172.16.87.21";"Relé"
"ATL2-2T2PP1";"172.16.87.20";"Relé"
"ATL2-2T2CD1";"172.16.87.71";"Relé"
"ATL2-2T2CP1";"172.16.87.70";"Relé"
"ATL2-1T3CD1";"172.16.87.44";"Relé"
"ATL2-1T3CP1";"172.16.87.43";"Relé"
"ATL2-2T3PP2";"172.16.87.35";"Relé"
"ATL2-2T3PA1";"172.16.87.23";"Relé"
"ATL2-2T3PP1";"172.16.87.22";"Relé"
"ATL2-2T3CD1";"172.16.87.75";"Relé"
"ATL2-2T3CP1";"172.16.87.74";"Relé"
"BIG-52AFD1";"172.20.132.11";"Relé"
"BIG-5L1PA1";"172.20.132.11";"Relé"
"BIG-5L1PP1";"172.20.132.11";"Relé"
"BIG-2C1PA1";"172.20.132.186";"Relé"
"BIG-2C1PP1";"172.20.132.58";"Relé"
"BIG-2C1CD1";"172.20.132.187";"Relé"
"BIG-2C1CP1";"172.20.132.59";"Relé"
"BIG-1L08FD1";"172.20.132.11";"Relé"
"BIG-2L11FD1";"172.20.132.11";"Relé"
"BIG-2L11PA1";"172.20.132.11";"Relé"
"BIG-2L11PP1";"172.20.132.11";"Relé"
"BIG-2L04FD1";"172.20.132.11";"Relé"
"BIG-2L04PA1";"172.20.132.11";"Relé"
"BIG-2L04PP1";"172.20.132.11";"Relé"
"BIG-5LA3PA1";"172.20.132.189";"Relé"
